1606233741.559733,0.023193,0.517578,-0.869873
1606233741.579763,0.027588,0.529785,-0.849609
1606233741.599793,0.046875,0.524414,-0.860596
1606233741.619822,0.071045,0.525879,-0.887207
1606233741.639852,0.067139,0.527588,-0.877441
1606233741.659883,0.051758,0.557129,-0.880127
1606233741.679913,0.053711,0.567139,-0.884277
1606233741.699944,0.076660,0.554688,-0.871094
1606233741.719974,0.084473,0.530273,-0.882568
1606233741.740005,0.081787,0.555664,-0.874756
1606233741.760036,0.081299,0.588379,-0.859375
1606233741.780068,0.084961,0.613037,-0.830811
1606233741.800099,0.098145,0.566650,-0.834473
1606233741.820129,0.108154,0.515137,-0.834717
1606233741.840160,0.101318,0.510010,-0.815430
1606233741.860191,0.081055,0.567383,-0.810547
1606233741.880223,0.099609,0.585693,-0.804932
1606233741.900254,0.111816,0.566406,-0.799805
1606233741.920286,0.098633,0.558105,-0.799072
1606233741.940318,0.101562,0.576172,-0.820068
1606233741.960349,0.105225,0.595215,-0.815186
1606233741.980380,0.110840,0.600342,-0.820068
1606233742.000412,0.104980,0.606445,-0.802002
1606233742.020443,0.107422,0.603027,-0.788330
1606233742.040474,0.115723,0.559326,-0.796875
1606233742.060505,0.108154,0.544678,-0.777588
1606233742.080538,0.117188,0.591309,-0.776855
1606233742.100571,0.136963,0.606201,-0.801270
1606233742.120604,0.145996,0.590332,-0.782959
1606233742.140636,0.116211,0.574463,-0.761963
1606233742.160667,0.104980,0.597412,-0.754395
1606233742.180698,0.117920,0.600586,-0.771240
1606233742.200730,0.124756,0.604248,-0.780029
1606233742.220761,0.117676,0.612549,-0.787598
1606233742.240790,0.105225,0.606445,-0.795166
1606233742.260821,0.094727,0.583252,-0.791260
1606233742.280852,0.083252,0.576904,-0.780029
1606233742.300883,0.081787,0.606934,-0.772705
1606233742.320914,0.092529,0.589111,-0.781738
1606233742.340946,0.086670,0.594727,-0.775391
1606233742.360978,0.064697,0.614014,-0.774658
1606233742.381010,0.083252,0.577637,-0.779053
1606233742.401041,0.094482,0.569092,-0.789062
1606233742.421072,0.084473,0.575684,-0.793701
1606233742.441104,0.087646,0.562256,-0.771240
1606233742.461135,0.109131,0.552734,-0.794922
1606233742.481166,0.103027,0.558594,-0.809326
1606233742.501197,0.102539,0.589600,-0.819336
