1607579049.841384,0.015381,0.022949,-0.989502
1607579049.861414,0.017334,0.022949,-1.003662
1607579049.881442,0.020752,0.024902,-1.012451
1607579049.901471,0.023193,0.024170,-1.000488
1607579049.921501,0.022705,0.026367,-0.997559
1607579049.941529,0.017090,0.028809,-1.005371
1607579049.961558,0.010742,0.027588,-0.999756
1607579049.981588,0.011719,0.025635,-0.993164
1607579050.001617,0.012451,0.027344,-0.994141
1607579050.021646,0.012695,0.026611,-1.004639
1607579050.041676,0.017578,0.023926,-1.002930
1607579050.061705,0.019775,0.022949,-0.998291
1607579050.081732,0.020752,0.025391,-1.002441
1607579050.101759,0.018311,0.025879,-1.007324
1607579050.121786,0.015625,0.026855,-0.998535
1607579050.141812,0.016602,0.028076,-0.995117
1607579050.161840,0.013184,0.029297,-1.000732
1607579050.181868,0.011963,0.025879,-1.000488
1607579050.201895,0.014893,0.023193,-0.997070
1607579050.221924,0.014893,0.022461,-0.989502
1607579050.241950,0.014893,0.027344,-1.011963
1607579050.261977,0.014893,0.034912,-1.039551
1607579050.282004,0.022949,0.030518,-1.008789
1607579050.302029,0.031738,0.023438,-0.976318
1607579050.322056,0.019531,0.022705,-1.003418
1607579050.342082,0.008057,0.025879,-1.028320
1607579050.362110,0.013672,0.025391,-0.991943
1607579050.382137,0.013916,0.023926,-0.973389
1607579050.402164,0.005127,0.029541,-1.008545
1607579050.422191,0.007080,0.033203,-1.014893
1607579050.442218,0.017822,0.026123,-0.986572
1607579050.462246,0.021240,0.019531,-0.988770
1607579050.482274,0.017822,0.023193,-1.018799
1607579050.502302,0.025879,0.030273,-1.019531
1607579050.522330,0.025635,0.025635,-0.987061
1607579050.542358,0.022705,0.027344,-0.993896
1607579050.562386,0.007080,0.028076,-1.004639
1607579050.582414,0.001953,0.024902,-1.000000
1607579050.602444,0.008301,0.024902,-0.984131
1607579050.622474,0.013672,0.026855,-0.993652
1607579050.642503,0.021240,0.027344,-1.012207
1607579050.662534,0.022949,0.021240,-1.001465
1607579050.682563,0.024902,0.018555,-1.003174
1607579050.702593,0.022217,0.023926,-1.006348
1607579050.722622,0.020996,0.029785,-1.012695
1607579050.742651,0.021973,0.035400,-0.996338
1607579050.762681,0.017822,0.031494,-0.995361
1607579050.782709,0.007080,0.025146,-1.006836
1607579050.802737,0.007324,0.018555,-0.996826
1607579050.822765,0.010986,0.021240,-0.995850
1607579050.842793,0.019043,0.028076,-0.997314
1607579050.862821,0.020264,0.024414,-1.006104
1607579050.882849,0.018066,0.023682,-1.003174
1607579050.902876,0.017334,0.020996,-1.006836
1607579050.922904,0.022217,0.028076,-1.002197
1607579050.942932,0.019775,0.032227,-0.996094
1607579050.962962,0.013916,0.027344,-1.000732
1607579050.982992,0.007324,0.019287,-0.994629
1607579051.003021,0.010010,0.021484,-1.009766
1607579051.023051,0.017334,0.031006,-0.994873
